name,url,specialties,hospitals,able_to_book,appointments_next_4_weeks,first_available_days_away
"Mrs  Justyna  Hustler","https://www.nuffieldhealth.com/consultants/mrs-justyna-hustler","Ophthalmology; Ophthalmic Surgery","Taunton Hospital","Yes","3","9"
"Mrs  Nadia Hikary-Bhal","https://www.nuffieldhealth.com/consultants/mrs-nadia-hikary-bhal","Gynaecology","Cardiff and Vale Hospitals","Yes","10","8"
"Mrs Anupama Shahid","https://www.nuffieldhealth.com/consultants/mrs-anupama-shahid","Gynaecology","The Holly Hospital","Yes","45","3"
"Mrs Archana Kulkarni","https://www.nuffieldhealth.com/consultants/mrs-archana-kulkarni","Ophthalmology; Paediatric Surgery","Warwickshire Hospital","No","0","0"
"Mrs Barathy Ganeshakumaran","https://www.nuffieldhealth.com/consultants/mrs-barathy-ganeshakumaran","Audiological Medicine","Highgate Hospital","No","0","0"
"Mrs Chloe Stokes","https://www.nuffieldhealth.com/consultants/mrs-chloe-stokes","Physiotherapy","North Staffordshire Hospital","No","0","0"
"Mrs Christine MacAndie","https://www.nuffieldhealth.com/consultants/mrs-christine-macandie","ENT (Otolaryngology)","Glasgow Hospital","Yes","17","20"
"Mrs Claudia Harding-Mackean","https://www.nuffieldhealth.com/consultants/mrs-claudia-harding-mackean","General Surgery","Chester, The Grosvenor Hospital","No","0","0"
"Mrs Debbie Taylor","https://www.nuffieldhealth.com/consultants/mrs-debbie-taylor","Dietetics","Ipswich Hospital","No","0","0"
"Mrs Diana Slade-Sharman","https://www.nuffieldhealth.com/consultants/mrs-diana-slade-sharman","Plastic Surgery","Bournemouth Hospital","Yes","0","0"
"Mrs Diana Urbaneja","https://www.nuffieldhealth.com/consultants/mrs-diana-urbaneja","Ophthalmology","Cardiff and Vale Hospitals","Yes","0","0"
"Mrs Hannah Knight","https://www.nuffieldhealth.com/consultants/mrs-hannah-knight","Breast Surgery","Exeter Hospital","No","0","0"
"Mrs Hannah Watkinson","https://www.nuffieldhealth.com/consultants/mrs-hannah-watkinson","Podiatry","Manchester Institute of Health &amp; Performance (MIHP)","No","0","0"
"Mrs Helen Hodgins","https://www.nuffieldhealth.com/consultants/mrs-helen-hodgins","Podiatry","Exeter Hospital","No","0","0"
"Mrs Indira Gadhvi","https://www.nuffieldhealth.com/consultants/mrs-indira-gadhvi","Adult Audiology; Paediatric Audiology","The Holly Hospital; Brentwood Hospital","No","0","0"
"Mrs Jagdeep K Singh","https://www.nuffieldhealth.com/consultants/mrs-jagdeep-k-singh","General Surgery","Guildford Hospital","Yes","26","2"
"Mrs Jaishree Gandhewar","https://www.nuffieldhealth.com/consultants/mrs-jaishree-gandhewar","Ophthalmology","Wolverhampton Hospital","Yes","6","20"
"Mrs Jennifer Price","https://www.nuffieldhealth.com/consultants/mrs-jennifer-price","","Derby Hospital","No","0","0"
"Mrs Joanna Liput","https://www.nuffieldhealth.com/consultants/mrs-j-liput","Ophthalmology; Ophthalmic Surgery","York Hospital","Yes","12","7"
"Mrs Judith Stocker","https://www.nuffieldhealth.com/consultants/mrs-judith-stocker","Oral and Maxillo-facial surgery","Warwickshire Hospital","Yes","0","0"
"Mrs Kalaivani Lingam","https://www.nuffieldhealth.com/consultants/mrs-kalaivani-lingam","Gynaecology","Derby Hospital","Yes","28","1"
"Mrs Kalpana Reddy","https://www.nuffieldhealth.com/consultants/mrs-kalpana-reddy","Gynaecology","Cheltenham Hospital","No","0","0"
"Mrs Loren Loeb","https://www.nuffieldhealth.com/consultants/mrs-loren-loeb","Audiological Medicine","Highgate Hospital","No","0","0"
"Mrs Manuela Cresswell","https://www.nuffieldhealth.com/consultants/mrs-manuela-cresswell","ENT (Otolaryngology)","Plymouth Hospital","Yes","1","16"
"Mrs Margaret MacLean","https://www.nuffieldhealth.com/consultants/mrs-margaret-maclean","Breast Surgery","Glasgow Hospital","Yes","21","2"
"Mrs Maria Tsimpida","https://www.nuffieldhealth.com/consultants/mrs-maria-tsimpida","Ophthalmology; Paediatrics","The Holly Hospital","No","0","0"
"Mrs Maya Harris","https://www.nuffieldhealth.com/consultants/mrs-maya-harris","Urology","Warwickshire Hospital","Yes","17","16"
"Mrs Monika Vij","https://www.nuffieldhealth.com/consultants/mrs-monika-vij","Gynaecology","Cardiff and Vale Hospitals","Yes","0","0"
"Mrs Nadine Coull","https://www.nuffieldhealth.com/consultants/mrs-nadine-coull","Urology","Parkside Hospital","Yes","6","22"
"Mrs Nishti Udeh","https://www.nuffieldhealth.com/consultants/mrs-nishti-udeh","Dietetics; Nutrition","Wolverhampton Hospital","No","0","0"
"Mrs Pilar Matey","https://www.nuffieldhealth.com/consultants/mrs-pilar-matey","General Surgery; Breast Surgery","Wolverhampton Hospital","Yes","30","6"
"Mrs Polly Ford","https://www.nuffieldhealth.com/consultants/mrs-polly-ford","Gynaecology","Bournemouth Hospital","Yes","0","0"
"Mrs Radhae Raghavan","https://www.nuffieldhealth.com/consultants/mrs-radhae-raghavan","Gynaecology","Warwickshire Hospital","Yes","4","17"
"Mrs Raji Aravindan","https://www.nuffieldhealth.com/consultants/mrs-raji-aravindan","Gynaecology","Leicester Hospital","Yes","0","0"
"Mrs Rekha Shrestha","https://www.nuffieldhealth.com/consultants/mrs-rekha-shrestha","Gynaecology","Plymouth Hospital","Yes","95","2"
"Mrs Rhianon Reynolds","https://www.nuffieldhealth.com/consultants/mrs-rhianon-reynolds","Ophthalmology","Cardiff and Vale Hospitals","Yes","0","0"
"Mrs Riem Johnson","https://www.nuffieldhealth.com/consultants/mrs-riem-johnson","Orthopaedic surgery","Brighton Hospital; Haywards Heath Hospital","Yes","19","15"
"Mrs Sandy Shiralkar","https://www.nuffieldhealth.com/consultants/mrs-sandy-shiralkar","General Surgery; Vascular Surgery ; Paediatric Surgery","Warwickshire Hospital","Yes","14","2"
"Mrs Sara Badvie","https://www.nuffieldhealth.com/consultants/mrs-sara-badvie","General Surgery; Colorectal Surgery","Highgate Hospital","Yes","19","5"
"Mrs Sara Bailey","https://www.nuffieldhealth.com/consultants/mrs-sara-bailey","Adult Audiology","Wessex Hospital","No","0","0"
"Mrs Sarah Barlow","https://www.nuffieldhealth.com/consultants/mrs-sarah-barlow","Audiological Medicine","Derby Hospital","No","0","0"
"Mrs Savita Kale","https://www.nuffieldhealth.com/consultants/mrs-savita-kale","ENT (Otolaryngology)","Hereford Hospital","Yes","13","2"
"Mrs Sue Halliday","https://www.nuffieldhealth.com/consultants/mrs-sue-halliday","Audiological Medicine","Cambridge Hospital","No","0","0"
"Mrs Supriya Bulchandani","https://www.nuffieldhealth.com/consultants/mrs-supriya-bulchandani","Gynaecology","Warwickshire Hospital","Yes","56","3"
"Mrs Victoria (Tor) Spence","https://www.nuffieldhealth.com/consultants/mrs-victoria-tor-spence","Speech and Language Therapy","Oxford, The Manor Hospital","No","0","0"
"Mrs Vidya Thakur","https://www.nuffieldhealth.com/consultants/mrs-vidya-thakur","Gynaecology","Brentwood Hospital","Yes","24","15"
"Ms  Grainne Bourke","https://www.nuffieldhealth.com/consultants/ms-grainne-bourke","Plastic Surgery","Leeds Hospital","Yes","0","0"
"Ms  Isabel Teo","https://www.nuffieldhealth.com/consultants/ms-isabel-teo","Breast Surgery; Plastic Surgery","Oxford, The Manor Hospital","Yes","0","0"
"Ms  Nadine  Caton","https://www.nuffieldhealth.com/consultants/ms-nadine-caton","ENT (Otolaryngology)","Tunbridge Wells Hospital","Yes","0","0"
"Ms  Shenika Tailor","https://www.nuffieldhealth.com/consultants/ms-shenika-tailor","Orthoptics","Leicester Hospital","No","0","0"
"Ms Alice Johnson","https://www.nuffieldhealth.com/consultants/ms-alice-johnson","Dietetics","Hereford Hospital","No","0","0"
"Ms Alison Armstrong","https://www.nuffieldhealth.com/consultants/ms-alison-armstrong","Orthopaedic surgery","Leicester Hospital","Yes","0","0"
"Ms Alpa Shah","https://www.nuffieldhealth.com/consultants/ms-alpa-shah","Gynaecology","The Holly Hospital","Yes","36","7"
"Ms Anais Rosich-Medina","https://www.nuffieldhealth.com/consultants/ms-anais-rosich-medina","Plastic Surgery","Ipswich Hospital","No","0","0"
"Ms Angela Skull","https://www.nuffieldhealth.com/consultants/ms-angela-skull","General Surgery; Colorectal Surgery","Chichester Hospital","Yes","4","12"
"Ms Anupama Pherwani","https://www.nuffieldhealth.com/consultants/ms-anupama-pherwani","Ophthalmology","North Staffordshire Hospital","Yes","27","1"
"Ms Apryll Chase","https://www.nuffieldhealth.com/consultants/ms-apryll-chase","Gynaecology","Woking Hospital","Yes","44","6"
"Ms Bita Manzouri","https://www.nuffieldhealth.com/consultants/ms-bita-manzouri","Ophthalmology; Ophthalmic Surgery","The Holly Hospital","Yes","1","9"
"Ms Bryony Lovett","https://www.nuffieldhealth.com/consultants/ms-bryony-lovett","General Surgery","Brentwood Hospital","Yes","17","12"
"Ms Cara  Sloss","https://www.nuffieldhealth.com/consultants/ms-cara-sloss","Nutrition; Dietetics","Leeds Hospital","No","0","0"
"Ms Caroline Laidlaw","https://www.nuffieldhealth.com/consultants/ms-caroline-laidlaw","Dietetics; Nutrition","Brighton Hospital","No","0","0"
"Ms Catherine  Hobbs","https://www.nuffieldhealth.com/consultants/ms-catherine-hobbs","Urology","Oxford, The Manor Hospital","Yes","29","21"
"Ms Catherine Sternberg","https://www.nuffieldhealth.com/consultants/ms-catherine-sternberg","","Oxford, The Manor Hospital","No","0","0"
"Ms Cinzia Sammartino","https://www.nuffieldhealth.com/consultants/ms-cinzia-sammartino","General Surgery","Highgate Hospital","Yes","6","9"
"Ms Eleftheria Kleidi","https://www.nuffieldhealth.com/consultants/ms-eleftheria-kleidi","Breast Surgery; General Surgery","Cambridge Hospital","Yes","29","5"
"Ms Elizabeth Ward","https://www.nuffieldhealth.com/consultants/ms-elizabeth-ward","Dietetics","Oxford, The Manor Hospital","No","0","0"
"Ms Ella Donnison","https://www.nuffieldhealth.com/consultants/ms-ella-donnison","Occupational Therapy","Derby Hospital","No","0","0"
"Ms Fiona Court","https://www.nuffieldhealth.com/consultants/ms-fiona-court","General Surgery; Breast Surgery","Cheltenham Hospital","Yes","36","1"
"Ms Gael M MacLean","https://www.nuffieldhealth.com/consultants/ms-gael-m-maclean","General Surgery","Oxford, The Manor Hospital","No","0","0"
"Ms Gaylin Tudhope","https://www.nuffieldhealth.com/consultants/ms-gaylin-tudhope","Psychology; Psychotherapy","Haywards Heath Hospital","No","0","0"
"Ms Humma Shahid","https://www.nuffieldhealth.com/consultants/ms-humma-shahid","Ophthalmology","Cambridge Hospital","Yes","30","8"
"Ms Jacqueline Tay","https://www.nuffieldhealth.com/consultants/ms-jacqueline-tay","Gynaecology","Leeds Hospital","Yes","0","0"
"Ms Joanna Skillman","https://www.nuffieldhealth.com/consultants/ms-joanna-skillman","Plastic Surgery","Warwickshire Hospital","Yes","0","0"
"Ms Jyotsna Pundir","https://www.nuffieldhealth.com/consultants/ms-jyotsna-pundir","Gynaecology","Tunbridge Wells Hospital","No","0","0"
"Ms Kallirroi Tzafetta","https://www.nuffieldhealth.com/consultants/ms-kallirroi-tzafetta","Plastic Surgery","Brentwood Hospital","Yes","0","0"
"Ms Katherine Krupa","https://www.nuffieldhealth.com/consultants/ms-katherine-krupa","Breast Surgery; General Surgery","Parkside Hospital","No","0","0"
"Ms Katie Schwab","https://www.nuffieldhealth.com/consultants/ms-katie-schwab","Colorectal Surgery; General Surgery","Bournemouth Hospital","No","0","0"
"Ms Lakshika Perera","https://www.nuffieldhealth.com/consultants/ms-lakshika-perera","Ophthalmology","Shrewsbury Hospital","Yes","35","7"
"Ms Lesley Smith","https://www.nuffieldhealth.com/consultants/ms-lesley-smith","Psychology","The Holly Hospital","No","0","0"
"Ms Louise Allen","https://www.nuffieldhealth.com/consultants/ms-louise-allen","Ophthalmology","Cambridge Hospital","No","0","0"
"Ms Louise Hunt","https://www.nuffieldhealth.com/consultants/ms-louise-hunt","General Surgery","Taunton Hospital","Yes","18","13"
"Ms Lucy  Pritchard","https://www.nuffieldhealth.com/consultants/ms-lucy-pritchard","Dietetics","Plymouth Hospital","No","0","0"
"Ms Lydia Morton","https://www.nuffieldhealth.com/consultants/ms-lydia-morton","Oral and Maxillo-facial surgery","Wessex Hospital","No","0","0"
"Ms Malar Raja","https://www.nuffieldhealth.com/consultants/ms-malar-raja","Gynaecology","Brentwood Hospital","Yes","0","0"
"Ms Manjula Annappa","https://www.nuffieldhealth.com/consultants/ms-manjula-annappa","Gynaecology","North Staffordshire Hospital","Yes","14","5"
"Ms Margaret Strick","https://www.nuffieldhealth.com/consultants/ms-margaret-strick","Plastic Surgery","Glasgow Hospital","No","0","0"
"Ms Marta Skrodzka","https://www.nuffieldhealth.com/consultants/ms-marta-skrodzka","Urology; Sexual Health","Parkside Hospital","Yes","3","12"
"Ms Mary Murphy","https://www.nuffieldhealth.com/consultants/ms-mary-murphy","Neurosurgery","Highgate Hospital","No","16","1"
"Ms Melanie Healey","https://www.nuffieldhealth.com/consultants/ms-melanie-healey","Podiatry","Wessex Hospital","No","0","0"
"Ms Mona Khandwala","https://www.nuffieldhealth.com/consultants/ms-mona-khandwala","Ophthalmology","Tunbridge Wells Hospital","Yes","0","0"
"Ms Nandita Deo","https://www.nuffieldhealth.com/consultants/ms-nandita-deo","Gynaecology","The Holly Hospital","Yes","33","1"
"Ms Naomi  Neal","https://www.nuffieldhealth.com/consultants/ms-naomi-neal","Urology","Wessex Hospital","Yes","33","8"
"Ms Naomi Crouch","https://www.nuffieldhealth.com/consultants/ms-naomi-crouch","Gynaecology","Bristol Hospital","Yes","0","0"
"Ms Natalie  Chand","https://www.nuffieldhealth.com/consultants/ms-natalie-chand","Breast Surgery","Wessex Hospital","Yes","0","0"
"Ms Neelima Dixit","https://www.nuffieldhealth.com/consultants/ms-neelima-dixit","Gynaecology","Chichester Hospital","Yes","12","6"
"Ms Nicola Fearnhead","https://www.nuffieldhealth.com/consultants/ms-nicola-fearnhead","General Surgery","Cambridge Hospital","Yes","0","0"
"Ms Nishani Amerasinghe","https://www.nuffieldhealth.com/consultants/ms-nishani-amerasinghe","Ophthalmology","Wessex Hospital","Yes","2","12"
"Ms Nora Nugent","https://www.nuffieldhealth.com/consultants/ms-nora-nugent","Plastic Surgery","Tunbridge Wells Hospital","No","0","0"
"Ms Patricia Boorman","https://www.nuffieldhealth.com/consultants/ms-patricia-boorman","General Surgery","Exeter Hospital","Yes","33","8"
"Ms Rachel Vallis","https://www.nuffieldhealth.com/consultants/ms-rachel-vallis","Nutrition; Paediatrics","Guildford Hospital","No","0","0"
"Ms Radha Indusekhar","https://www.nuffieldhealth.com/consultants/ms-radha-indusekhar","Gynaecology","North Staffordshire Hospital","Yes","3","29"
"Ms Renata Hutt","https://www.nuffieldhealth.com/consultants/ms-renata-hutt","Gynaecology; Paediatrics","Guildford Hospital","Yes","0","0"
"Ms Roopa Navani","https://www.nuffieldhealth.com/consultants/ms-roopa-navani","Gynaecology","Parkside Hospital","No","0","0"
"Ms Rupinder Grewal","https://www.nuffieldhealth.com/consultants/ms-rupinder-grewal","Orthopaedic surgery; Paediatric Surgery","Brentwood Hospital","Yes","159","3"
"Ms Sarah Kilcoyne","https://www.nuffieldhealth.com/consultants/ms-sarah-kilcoyne","Speech and Language Therapy","Oxford, The Manor Hospital","No","0","0"
"Ms Savi Rajkumar","https://www.nuffieldhealth.com/consultants/ms-savi-rajkumar","Gynaecology","Parkside Hospital","No","0","0"
"Ms Seema Bagtharia","https://www.nuffieldhealth.com/consultants/ms-seema-bagtharia","Gynaecology","Brentwood Hospital","Yes","0","0"
"Ms Seena Nambiar","https://www.nuffieldhealth.com/consultants/ms-seena-nambiar","Ophthalmology","Wolverhampton Hospital","Yes","30","1"
"Ms Silvana Henari Madi","https://www.nuffieldhealth.com/consultants/ms-silvana-henari-madi","Ophthalmology","The Holly Hospital","Yes","5","1"
"Ms Siobhan Laws","https://www.nuffieldhealth.com/consultants/ms-s-laws","Breast Surgery","Wessex Hospital","Yes","0","0"
"Ms Sona Anand","https://www.nuffieldhealth.com/consultants/ms-sona-anand","Urology","Ipswich Hospital","Yes","34","17"
"Ms Sonali Kaushik","https://www.nuffieldhealth.com/consultants/ms-sonali-kaushik","Gynaecology","Brighton Hospital","Yes","0","0"
"Ms Sovra Whitcroft","https://www.nuffieldhealth.com/consultants/ms-s-whitcroft","Gynaecology","Guildford Hospital","No","60","16"
"Ms Stana Bojanic","https://www.nuffieldhealth.com/consultants/ms-stana-bojanic","Neurosurgery","Oxford, The Manor Hospital","No","0","0"
"Ms Suan Khor","https://www.nuffieldhealth.com/consultants/ms-suan-khor","Orthopaedic surgery","Highgate Hospital","Yes","25","22"
"Ms Sunita Shrotria","https://www.nuffieldhealth.com/consultants/ms-sunita-shrotria","Breast Surgery","Woking Hospital","Yes","144","1"
"Ms Suruchi Pandey","https://www.nuffieldhealth.com/consultants/ms-suruchi-pandey","Gynaecology","Parkside Hospital","Yes","0","0"
"Ms Suzanne Taylor","https://www.nuffieldhealth.com/consultants/ms-suzanne-taylor","Podiatry","Tunbridge Wells Hospital","No","0","0"
"Ms Tanaya Sarkhel","https://www.nuffieldhealth.com/consultants/ms-tanaya-sarkhel","Orthopaedic surgery","Woking Hospital","Yes","37","12"
"Ms Tasmin Berman","https://www.nuffieldhealth.com/consultants/ms-tasmin-berman","Ophthalmology","Chester, The Grosvenor Hospital","Yes","11","16"
"Ms Tereze Laing","https://www.nuffieldhealth.com/consultants/ms-tereze-laing","Plastic Surgery","Cambridge Hospital","Yes","15","1"
"Ms Vanessa Jane Davies","https://www.nuffieldhealth.com/consultants/ms-vanessa-jane-davies","Dermatology","Bristol Hospital","No","0","0"
"Ms Veronica Djapardy","https://www.nuffieldhealth.com/consultants/ms-veronica-djapardy","Gynaecology","Highgate Hospital","Yes","27","8"
"Ms Wai Siene Ng","https://www.nuffieldhealth.com/consultants/ms-wai-siene-ng","Ophthalmology","Cardiff and Vale Hospitals","Yes","0","0"
"Ms Yee Leung","https://www.nuffieldhealth.com/consultants/ms-yee-leung","Orthopaedic surgery","Taunton Hospital","Yes","12","15"
"Ms Yvette Godwin","https://www.nuffieldhealth.com/consultants/ms-yvette-godwin","Plastic Surgery; Breast Surgery","Glasgow Hospital","No","0","0"
"Ms Yvonne McKenzie","https://www.nuffieldhealth.com/consultants/ms-yvonne-mckenzie","Dietetics; Nutrition; Gastrointestinal surgery; Nutrition","Oxford, The Manor Hospital; Warwickshire Hospital","No","0","0"
"Prof Abdo Karim  Tourkmani","https://www.nuffieldhealth.com/consultants/prof-abdo-karim-tourkmani","Ophthalmology","Wessex Hospital","No","0","0"
"Prof Agnieszka Michael","https://www.nuffieldhealth.com/consultants/prof-agnieszka-michael","Medical Oncology","Guildford Hospital","No","0","0"
